Comment_Author,Comment_Text,Comment_Date,Like_Count
@waterswordkid4315,I hope young kuze is in the game !!!,2026-05-10T07:21:10Z,0
@mark9865,主題曲能先上串流平台嗎，有夠好聽的,2026-05-07T03:12:49Z,15
@DLeNOMO,淨係呢條預告片已經成功左九成,2026-05-07T16:29:54Z,2
@naruseok,看起來就又好看又好玩…,2026-05-07T08:08:20Z,0
@Dr-OreO,幹這主題曲是什麼神仙組合,2026-05-08T00:17:30Z,1
@pielove5525,初代目❤❤❤❤❤,2026-05-08T11:30:02Z,0
@kablegamesmaniac8148,Ayo uncle snoop wtudoing here 😂🌿🚬,2026-05-07T11:55:07Z,0
@94A_passerby,哈門,2026-05-07T04:10:54Z,1
@WalterMitty255,期待Ado觀看trailer的反應片段 wwwwwwwww,2026-05-07T09:13:06Z,0
@YeeeJen,不知道會不會出現年輕的風間和嶋野,2026-05-07T08:15:57Z,0
@enjoy2180,終於不是RPG了 玩到快睡著,2026-05-07T06:51:27Z,1
@7ooRu-h3y,發瘋太扯太扯太扯好想玩😭,2026-05-07T14:23:26Z,0
@sebastian-xo9pi,"[Verse :Snoop Dogg]

Followed by the echoes until the black light dims In the cracks of the walls, feel the weight of old sins
Once it stays buried, no names, not a word 
Dive through the silence while the memories blur Ash on the water and a hush in the air
Men come and go, but few leave a prayer
A secret if you bury the presence in the past Rumors rise slow, but the truth moves fast 
Under lock of death, the name still burn
Go read between the lines, close your eyes and observe the answer",2026-05-11T08:04:23Z,0
@viviling1940,有人跟我一樣起頭以為是金城武嗎😂,2026-05-07T15:48:22Z,0
@David-kx7ih,好好聽…,2026-05-07T12:25:09Z,0
@Kang-v8v,哇還有世外天堂,2026-05-07T15:08:14Z,0
@laubrian714,人龍改不了人龍的習慣,2026-05-09T09:48:29Z,0
@oscar210tw,看了想哭是正常的嗎,2026-05-07T03:01:56Z,1
@黑騎士-n9d,這是新的遊戲引擎嗎 整體感都不一樣,2026-05-07T04:42:16Z,2
@Noizu830,那個GTA6我們不要了,2026-05-08T17:14:35Z,4
@路人甲乙丙丁-i5z,聽到Snoop Dogg 的聲音直接笑出來XD,2026-05-07T11:06:25Z,0
@Buding-v2,可以制作一款日本80年代背景的黑帮卧底题材的游戏 处于纸醉金迷经济繁荣期 背景音乐是各类city pop。各种经典款汽车如EVO等随便开,2026-05-07T09:04:48Z,0
@小明-l6d,所以我的VR快打呢？,2026-05-07T03:48:46Z,3
@OC817,OMG 帥慘,2026-05-07T14:32:58Z,0
@eason41,看久了有點像小羅勃道尼 XD,2026-05-07T07:27:44Z,0
@Owen-g4x4h,真好 買原聲帶還送遊戲,2026-05-12T00:20:21Z,0
@monkey358,這種美式風格也難不倒ado啊，其他歌手也很厲害，跟蝸旋一樣讓人起雞皮疙瘩，還是SEGA能善用ado的歌聲,2026-05-12T00:44:04Z,0
@HugoChan-g7w,這是什麼恐怖卡斯,2026-05-07T02:51:33Z,5
@jessyyang6501,遲遲還沒入坑人中之龍，卻被這款狠狠吸引了QQ,2026-05-08T01:18:59Z,1
@zlin4630,超期待希望不要跟六代一樣一坨,2026-05-07T04:33:14Z,2
@焰沙綠豆椪,"竟然有Ado.Snoop Dogg 
想不到我第一次看到Ado的臉是在遊戲😂",2026-05-07T04:45:15Z,37
@jackcheng8622,🌱🌿,2026-05-07T14:02:17Z,0
@Puzz02441,起雞皮了,2026-05-07T12:59:50Z,0
