Comment_Author,Comment_Text,Comment_Date,Like_Count
@oge-obi8099,"Personally I’ve missed this type of music and Mamamoo welcome back….

Let’s gather the scattered memories together",2026-06-07T07:34:56Z,4
@dal5554,"내 20대을 행복하고 즐겁게 해준 마마무! 어느덧 결혼하고 아기가 태어나면서 정신없이 보내다보니 30대가 되었네요ㅎ
각자 활동할때 항상 맘으로 응원했었는데 이렇게 또 4명이서 같이 노래해줘서 고마워요😊 역시 믿듣맘무! 노래좋아요 👍
맘무는 저한테 항상 꽃이였어요 :-)",2026-06-05T01:02:47Z,60
@heartlee138,Where's all the moomoos???? lets support them. we need them again in any awards event to perform. 🥺,2026-06-05T10:38:04Z,16
@jyurimae,This song is like a love song for the 4 of them and for the moomoos,2026-06-07T05:00:41Z,22
@tangtuongvy4795,Come here rightaway after I saw the movie in the cinema today. Omg still love like 10 years ago,2026-06-08T14:47:56Z,9
@Falying_4_u,4 Flowers are back together to form a beautiful bouquet 🌷🌻🪻🌹💐,2026-06-04T09:00:52Z,1180
@Isooteitheti14,Just one of the best groups,2026-06-08T19:14:17Z,17
@ziiyeba,"I legit bawling rn because I'm a moomoo since 2016, almost 10 years w them, all the hardship they went through still running in my mind. Everyone was making fun of them — saying they won't reach 7 years together, faceshamed and flop-agenda. But here they are now — 4 flowers that'll always bloom gracefully together, even if they wither, they'll grow even better",2026-06-04T11:06:32Z,248
@Moonis-dx1re,"Mamamoo is the only group I trust to not go with any trends!!! Thank you 4 flowers, 4 beautiful women, 4 talented women.❤❤❤❤❤❤❤❤❤❤❤❤❤❤",2026-06-08T07:30:20Z,3
@tepoftheiceberg,I'M SO SORRY I DIDN'T REALIZE BYUL AND WHEEIN WAS DOING THE HARMONY TOWARDS THE END WHAT THE FUCK THIS IS THE BEST COMEBACK EVER!!!!!!!!!!!,2026-06-05T09:29:06Z,251
@RcachaYogaStudio,one of most underrated GG of all time,2026-06-05T09:34:30Z,21
@soulinfusion75,I am so proud to be a MooMoo.  These beautiful women have shown time and time again that they deserve to be where they are.  Bravo! ❤,2026-06-04T14:57:18Z,82
@leasan_003,I would say it is the most strongest and emotional comebacks ever,2026-06-08T14:08:00Z,4
@fearlessomnia,noo i love seeing them as a 4 again 😭 this cb getting me all teary eyed please I love them so much 😭,2026-06-04T15:08:03Z,63
@meisara4399,They just dropped the song of the year..,2026-06-04T22:20:18Z,40
@lalisamanoban6968,"Such beautiful and talented Ladies . 
Each one with her charm and a group identity and style that never fails us . 
Happy to follow have a band that kept it charm from a decate ago , brings memories and warmth.",2026-06-07T14:23:31Z,44
@amnanihamizah7581,"BRO I MISS MAMAMOO, PLEASE SAVE THE INDUSTRYYYY!!!!",2026-06-09T00:54:25Z,5
@joo.lucky_j,"완전 슬픈 발라드일까봐 걱정했는데… 좋다… 약간 밝은 느낌의 윈플 버전같달까 ㅜㅜㅜ 
좋은데 슬프고 왜 마마무를 그동안 좋아했는지 다시 상기시켜주는 노래같고… 안좋아할수가없다 마마무",2026-06-04T11:31:44Z,20
@njnj9434,You have no idea how long I waited for this!! Seeing some of our OG groups these days feels so surreal. Though I always see the girls cuz of their solo stuff it's just emotional to see them together again TT and seriously why is the song so touching you girls really want us to cry,2026-06-04T18:07:04Z,44
