Comment_Author,Comment_Text,Comment_Date,Like_Count
@JeFei0828,"這2年 DEI LBGT 電影 諷刺Mam的段子 超過這20年諷刺Woman的段子
其實也沒什麼 你妳歡DEI LBGT 創造自己的故事
但是請不要把手伸入 一些 本來世界觀就已經是這樣的故事
你不喜歡白雪公主 王子拯救公主
你就弄一個黑馬王子 讓艾比拿高爾夫球 殺入魁男塾打爆所有男性壞人的頭顱 拯救黑馬王子 創造自己DEI LBGT故事
成立DEI LBGT遊戲 公司 電影 
不要老是入侵 非DEI LBGT公司試圖拿現成改造",2026-06-05T17:12:21Z,0
@johncook-t6y,"melissa  benoist 才是完美 super  girl ,   臉蛋,  身材機近完美",2026-06-06T06:56:36Z,0
@jacksontsai7795,要是在超人前上映或許值得去看，超人拍出個狗屎後面DC我想就算了,2026-06-05T16:51:24Z,0
@blastbuilder2430,看起来要扑街,2026-06-05T05:53:43Z,0
@gsgbgkn,如果还是不杀人就维护正义的影片，我放弃。,2026-06-05T14:14:55Z,0
@六眼牟人,阿薛現在不需要龍也能飛了,2026-06-03T17:43:25Z,10
@holyzone100,...感覺好像是部刷票房下限的電影?,2026-06-03T17:53:08Z,3
@阿凱-z6k,不會又是一部DEI垃圾吧😢😢😢,2026-06-03T17:45:38Z,7
@亞歷山大超級流浪者,"第一個反應：竟然不是黑人
第二個反應：終於不是黑人
第三個反應：不會電影最後變黑人吧",2026-06-03T17:35:12Z,3
@LevenMats,我們想看性感女超人     不是女拳超凱倫,2026-06-04T00:05:55Z,7
@jeremywest5677,讚!,2026-06-04T05:58:48Z,0
@pan.Ng.10,"睇完預告, 可以唔駛睇 , 以前supergirl好型. 而家..........唉",2026-06-03T18:15:29Z,0
@FU-fd1pz,感覺挺雷的，你們看🤭,2026-06-04T02:31:24Z,4
@asiafreeman5031,就看什麼時候歐美宅男才終於能承認氪星人的戰鬥還是查導做的最好，不然華納就是會一直拍這種自以為風趣的DC喜劇片,2026-06-03T16:37:44Z,12
@elvis88688,這預告看起來超不妙...,2026-06-03T16:10:35Z,15
@派小,好像滿精彩的...,2026-06-03T18:46:06Z,1
@osaka1016,"有時候超人以及超少女的編劇有點讓人想不透....超速度的情況連子彈看起來都是超級慢動作..
那轟走物品比用身體擋住來的方便不是嗎...
曼威也常有這種蠢編劇,例如復仇者聯盟死掉的快銀...",2026-06-04T02:28:23Z,0
@阿阿-w2q,Nobody's gonna watch this shit🥀🥀,2026-06-05T12:43:10Z,0
@平手友理奈-q7y,女權片來了………,2026-06-03T17:24:58Z,7
@好奇寶寶-y2h,"家族「騙」，沒有創意了嗎？
還都穿制服，連服裝造型都省了！",2026-06-04T00:48:08Z,0
@RichThinking-SeeTheWorld,拍個爛片 專門洗錢?,2026-06-03T20:28:22Z,2
@無知當純潔愚昧當德行,不是女黑人我不看,2026-06-05T11:04:13Z,0
@kanelan8512,新的DCU電影就是一坨屎，看看新超人那個爛片,2026-06-06T10:23:17Z,0
@jamesyuan154,另一版的驚奇隊長,2026-06-05T08:19:37Z,1
@jczheng2341,好無聊,2026-06-05T16:26:24Z,0
@minglu3323,所以電影版改設定嗎 卡拉應該是堂姐,2026-06-04T01:20:14Z,0
@kyso5299,感覺不是很想看🫠,2026-06-03T17:28:45Z,3
@korea69-w2e,"這看起來真的沒啥興趣
我倒想看Sydney Sweeney 演 可能還比較有看頭",2026-06-03T17:27:02Z,4
@sable666,誰愛當盤子誰去看，反正我不看,2026-06-03T16:43:05Z,2
@尋光之人-l1g,"留言區真的可以在沒水準一點。整個滑下去都在批評演員的樣貌和罵詹姆斯岡恩。
1.詹姆斯岡恩是監製，不是導演!!!!!!還在那裏扯星際異攻隊!請去看原著!
2.暴狼的角色風格本來就很適合這種類型的電影。甚至我覺得Jason Momoa比起演水行俠，我更喜歡他現在的表現。
3.卡拉本來就是克拉克的堂弟!!(翻譯沒有錯)，電影到時會解釋為何年齡有差!
4.在這個英雄片逐漸哀敗的時代和電影院市場嚴重萎縮，串流興起的時代，還要創作者願意努力拍好片給大家看就要偷笑了，還在那邊嫌!甚至還在拉前朝DC來比。查克都已經沒人敢用了，還在硬扯!
為何歐美的留言區都是一片祥和，就我們中文圈在那裏講各種噁心、充滿歧視味的話語!真心覺得丟臉!",2026-06-04T13:41:40Z,2
@koki-nb8gw,百分百一定是爛片,2026-06-03T17:15:39Z,7
@mmaden9070,最討厭的女拳電影 又來了,2026-06-03T20:53:44Z,2
@user-bb1nu3to3q,路過來給沒水準留言發BP的XD,2026-06-04T14:49:46Z,1
@josephmtlee,"可以把闪电侠里的超女或者剧集的超女带回来吗。。。。

John Wick：不用看啦，动狗的情节最后怎么样我知道了",2026-06-03T18:09:39Z,0
@林阿海-w7y,動到狗？電影如果出現約翰維克（john wick基諾李維）拿著鋼筆出現，也是很正常的。,2026-06-03T23:46:32Z,0
@Matrixlin,超級英雄題材都沒人看了,2026-06-05T02:32:46Z,0
@MTYip-gl8zj,"垃圾一套, 
但台灣人比較多左翼傾向, 票房應該會比香港好些 (人口比例上)
我就不會入場, 送票都無興趣, 但非常有興趣看票房將會有多失敗",2026-06-08T08:28:54Z,0
@scottchu3253,女主角不好看，沒fu，不想看。,2026-06-04T16:45:55Z,2
@SweetPotatoKillsTaro,"應該…是慘劇。
哈哈哈。",2026-06-03T17:40:01Z,0
@user-playcomputer17,很顯然沒興趣....,2026-06-03T16:35:41Z,3
@玩皮家族-j1s,拒看，如果女生這麼厲害，為何台灣是全世界生育率最低，又不當兵。,2026-06-03T18:03:57Z,1
